id,category_id,question_code,question_number,question_text,check_box,max_select,block_number,block_text,option_select,option_code,option_text,response_message,companion_advice,tone_tag,next_question_id,version
238,2,2_24,24,What’s one way a friend could make you feel seen this year?,TRUE,NULL,4,Fitting In …,B,2_24_B,B. Remembering small things I said—like they matter.,B. Being remembered makes you feel real. That matters.,It’s not just the words—it’s the fact that they stayed.,,,1
239,2,2_24,24,What’s one way a friend could make you feel seen this year?,TRUE,NULL,4,Fitting In …,C,2_24_C,C. Including me without making a big deal about it.,C. Low-key kindness hits deep. You don’t want the spotlight—you want the space.,Think about who you might include next. That ripple goes both ways.,,,1
240,2,2_24,24,What’s one way a friend could make you feel seen this year?,TRUE,NULL,4,Fitting In …,D,2_24_D,"D. Telling me the truth, even if it’s awkward.",D. Real friendship can be honest and kind at the same time.,"The truth can sting—but when it’s respectful, it can also strengthen.",,,1
241,2,2_24,24,What’s one way a friend could make you feel seen this year?,TRUE,NULL,4,Fitting In …,OTHER,2_24_OTHER,Other,,,,,1
242,2,2_25,25,"It stings to be left out.
But picking a guest list isn’t easy either.
Sometimes it’s not personal—it’s just hard.

How do you handle it when you’re the host?",FALSE,,5,Inviting …,A,2_25_A,A.  I invite the people I’m closest to—it’s just easier.,A. That’s valid. Safe spaces matter—especially when you’re the one creating them.,Comfort first is okay. Just be kind to those not invited. Inclusion isn’t all-or-nothing.,comfort-zone,,1
243,2,2_25,25,"You’re hosting a small party, but your space only fits a few people. How do you decide who to invite?",FALSE,NULL,5,Inviting …,B,2_25_B,B. I pick people who don’t usually get invited. ,B. That’s powerful. You’re using your space to make someone feel seen. You’re offering more than an invite—you’re offering belonging.,This choice might change someone’s whole week. You never know the impact you’re having.,empathy-in-action,,1
244,2,2_25,25,"You’re hosting a small party, but your space only fits a few people. How do you decide who to invite?",FALSE,NULL,5,Inviting …,C,2_25_C,C. I spiral. What if someone feels left out?,"C. Trying to please everyone can get heavy, fast.","Maybe, you should choose Option E. ",people-pleaser,,1
245,2,2_25,25,"You’re hosting a small party, but your space only fits a few people. How do you decide who to invite?",FALSE,NULL,5,Inviting …,D,2_25_D,"D. I mix it up. Random combo, let’s see who clicks.","D. That’s bold and thoughtful. You’re building bridges, not just a guest list. That’s leadership. ",Mixing is brave. Just check in with quieter guests too—they’re part of the magic.,connector-energy,,1
246,2,2_25,25,"You’re hosting a small party, but your space only fits a few people. How do you decide who to invite?",FALSE,NULL,5,Inviting …,E,2_25_E,E. I don’t throw parties—it’s too stressful to decide who to invite. ,E. That stress is real. Sometimes choosing feels like rejecting.,"It’s not that you don’t like people—it’s that you like too many to fit in one room.
If you’re the kind of person who floats between groups, you’ll always feel torn.
So maybe you don’t host at all—and still show up for people.
That’s just you being kind on purpose.",avoidant,,1
247,2,2_25,25,"You’re hosting a small party, but your space only fits a few people. How do you decide who to invite?",FALSE,NULL,5,Inviting …,OTHER,2_25_OTHER,Other,,,,,1
248,2,2_26,26,How do you handle it when someone feels hurt because you didn’t include them?,FALSE,,5,Inviting …,A,2_26_A,A. I over-apologize and feel awful.,A. That shows your heart. Wanting to make it right means you care—even if there’s no perfect fix.,Try saying: “I didn’t mean to hurt you. I hope you know how much I care. Can we talk about it?” It’s okay to be honest and kind.,guilt-heavy,,1
249,2,2_26,26,How do you handle it when someone feels hurt because you didn’t include them?,FALSE,NULL,5,Inviting …,B,2_26_B,B. I tell them why and hope it lands okay.,B. You’re trying to be fair and clear. That takes courage—especially when feelings are involved.,"It helps to name the care behind the choice too: “I didn’t mean to exclude you. It was just a small group this time, but I value our friendship.”",thoughtful-honesty,,1
250,2,2_26,26,How do you handle it when someone feels hurt because you didn’t include them?,FALSE,NULL,5,Inviting …,C,2_26_C,C. I ghost the convo. Too cringe to deal.,C. That pressure is real. It’s hard to face someone’s disappointment—especially when you didn’t mean to cause it.,Even a short message can open space: “I’ve been thinking about you. I hope we’re okay.” Connection starts small.,avoidant-stress,,1
251,2,2_26,26,How do you handle it when someone feels hurt because you didn’t include them?,FALSE,NULL,5,Inviting …,D,2_26_D,D. I get mad—they don’t know what went down.,D. Feeling misunderstood stings. You didn’t ask to be cast as the villain.,"You can name your side without shutting theirs down. Try: “I wish you’d seen the full picture. Want to talk it through?” That creates space, not sides.",reactive-guard,,1
252,2,2_26,26,How do you handle it when someone feels hurt because you didn’t include them?,FALSE,NULL,5,Inviting …,E,2_26_E,E. I don’t think it’s my job to manage their feelings.,E. You’re protecting your limits—and that’s okay. You’re not responsible for everyone’s emotions.,"Boundaries are healthy, but sometimes a small gesture can ease tension. Even a “Hey, I’m thinking of you” can soften hard feelings without crossing your line.",boundaries-first,,1
253,2,2_26,26,How do you handle it when someone feels hurt because you didn’t include them?,FALSE,NULL,5,Inviting …,OTHER,2_26_OTHER,Other,,,,,1
254,3,3_1,1,How much time do you usually spend online each day (outside of schoolwork)?,FALSE,,1,Online Life,A,3_1_A,A. Less than 1 hour,,,,,1
255,3,3_1,1,How much time do you usually spend online each day (outside of schoolwork)?,FALSE,NULL,1,Online Life,B,3_1_B,B. 1–3 hours,,,,,
256,3,3_1,1,How much time do you usually spend online each day (outside of schoolwork)?,FALSE,NULL,1,Online Life,C,3_1_C,C. 4–6 hours,,,,,
257,3,3_1,1,How much time do you usually spend online each day (outside of schoolwork)?,FALSE,NULL,1,Online Life,D,3_1_D,D. 7+ hours,,,,,
258,3,3_2,2,Where do you spend most of your online time? (Pick 2),TRUE,2,1,Online Life,A,3_2_A,"A. Messaging with friends (text, group chat, Discord, etc.)",,,,,1
259,3,3_2,2,Where do you spend most of your online time? (Pick 2),TRUE,2,1,Online Life,B,3_2_B,B. Gaming (solo or multiplayer),,,,,
260,3,3_2,2,Where do you spend most of your online time? (Pick 2),TRUE,2,1,Online Life,C,3_2_C,"C. Streaming (YouTube, Netflix, Twitch)",,,,,
261,3,3_2,2,Where do you spend most of your online time? (Pick 2),TRUE,2,1,Online Life,D,3_2_D,"D. Social platforms (TikTok, Instagram, etc.)",,,,,
262,3,3_2,2,Where do you spend most of your online time? (Pick 2),TRUE,2,1,Online Life,E,3_2_E,E. Chatting with AI,,,,,
263,3,3_2,2,Where do you spend most of your online time? (Pick 2),TRUE,2,1,Online Life,OTHER,3_2_OTHER,Other,,,,,
264,3,3_3,3,Do you think online friendships are “real friendships”?,FALSE,,1,Online Life,A,3_3_A,"A. Yes, they’re just as real",,,,,1
265,3,3_3,3,Do you think online friendships are “real friendships”?,FALSE,NULL,1,Online Life,B,3_3_B,B. Not really — I only count in-person friends,,,,,
266,3,3_3,3,Do you think online friendships are “real friendships”?,FALSE,NULL,1,Online Life,C,3_3_C,C. I don’t have online friendships,,,,,
267,3,3_3,3,Do you think online friendships are “real friendships”?,FALSE,NULL,1,Online Life,OTHER,3_3_OTHER,Other,,,,,
268,3,3_4,4,What do you like most about being online? ,TRUE,,1,Online Life,A,3_4_A,A. Staying connected with friends,,,,,1
269,3,3_4,4,What do you like most about being online? ,TRUE,NULL,1,Online Life,B,3_4_B,B. Entertainment and fun,,,,,
270,3,3_4,4,What do you like most about being online? ,TRUE,NULL,1,Online Life,C,3_4_C,C. Learning new things,,,,,
271,3,3_4,4,What do you like most about being online? ,TRUE,NULL,1,Online Life,D,3_4_D,D. Escaping stress or boredom,,,,,
272,3,3_4,4,What do you like most about being online? ,TRUE,NULL,1,Online Life,OTHER,3_4_OTHER,Other,,,,,
273,3,3_5,5,"Why do you not use certain apps or platforms (like Instagram, TikTok, Snapchat)?",TRUE,,1,Online Life,A,3_5_A,I’m too busy / no time,,,,,1
274,3,3_5,5,"Why do you not use certain apps or platforms (like Instagram, TikTok, Snapchat)?",TRUE,NULL,1,Online Life,B,3_5_B,I don’t like the vibe or culture,,,,,
275,3,3_5,5,"Why do you not use certain apps or platforms (like Instagram, TikTok, Snapchat)?",TRUE,NULL,1,Online Life,C,3_5_C,My parents don’t allow it,,,,,
276,3,3_5,5,"Why do you not use certain apps or platforms (like Instagram, TikTok, Snapchat)?",TRUE,NULL,1,Online Life,D,3_5_D,I prefer other online spaces,,,,,
277,3,3_5,5,"Why do you not use certain apps or platforms (like Instagram, TikTok, Snapchat)?",TRUE,NULL,1,Online Life,OTHER,3_5_OTHER,Other,,,,,
278,3,3_6,6,"Pew Research Center (April 2025) reported: Teens acknowledge both positives and negatives: 74% say it’s enhanced friendships; 63% say it’s sparked creativity—but 39% feel overwhelmed by drama, and 31% pressured to post .

How does social media affect your mood? Then see others. ",FALSE,,2,Scroll. Post. Spiral.,A,3_6_A,"A. I scroll, compare, spiral. Then I wonder why I’m sad.",A. That spiral’s real—and you’re not the only one in it.,Mute. Block. Reset your vibe like it’s your playlist.,Social Media Mood,,1
279,3,3_6,6,How does social media affect your mood?,FALSE,NULL,2,Scroll. Post. Spiral.,B,3_6_B,"B. Depends—some posts lift me up, others drain me.",B. You’re curating peace. That’s emotional Wi-Fi.,Keep following what feeds you—not what drains you.,Social Media Mood,,1
280,3,3_6,6,How does social media affect your mood?,FALSE,NULL,2,Scroll. Post. Spiral.,C,3_6_C,C. I scroll like a ghost. Eyes on screen. Feelings in airplane mode.,D. That numb scroll hits hard.,"If it feels like background noise, maybe your heart wants the mic.",Social Media Mood,,1
281,3,3_6,6,How does social media affect your mood?,FALSE,NULL,2,Scroll. Post. Spiral.,OTHER,3_6_OTHER,Drop your vibe:,,,,,1
282,3,3_7,7,What’s your main reason for posting anything?,FALSE,,3,Real Feels vs Feed Feels,A,3_7_A,A. Gotta post or I vanish from the group chat.,Sometimes the post is for them. Sometimes it’s for us. Sometimes it’s just to remind people we exist.,,,,1
283,3,3_7,7,What’s your main reason for posting anything?,FALSE,NULL,3,Real Feels vs Feed Feels,B,3_7_B,"B. Proof of life. (Also: look, I went outside.)",Sometimes the post is for them. Sometimes it’s for us. Sometimes it’s just to remind people we exist.,,,,1
284,3,3_7,7,What’s your main reason for posting anything?,FALSE,NULL,3,Real Feels vs Feed Feels,C,3_7_C,C. Laugh. Confuse. Disappear. ,Sometimes the post is for them. Sometimes it’s for us. Sometimes it’s just to remind people we exist.,,,,1
285,3,3_7,7,What’s your main reason for posting anything?,FALSE,NULL,3,Real Feels vs Feed Feels,D,3_7_D,D. Caught the mirror on a good day.,,,,,1
286,3,3_7,7,What’s your main reason for posting anything?,FALSE,NULL,3,Real Feels vs Feed Feels,OTHER,3_7_OTHER,Drop your reason:,,,,,1
287,3,3_8,8,Who do you feel you have to be on social media?,TRUE,,3,Real Feels vs Feed Feels,A,3_8_A,A. The “LOL” version of me—every post a punchline.,Trying to “be” someone for the feed is like acting in a play where you never leave the stage. That gets exhausting—and lonely.,,,,1
288,3,3_8,8,Who do you feel you have to be on social media?,TRUE,NULL,3,Real Feels vs Feed Feels,B,3_8_B,"B. A glowy, soft-filtered version who drinks iced matcha and never blinks.",Trying to “be” someone for the feed is like acting in a play where you never leave the stage. That gets exhausting—and lonely.,,,,1
289,3,3_8,8,Who do you feel you have to be on social media?,TRUE,NULL,3,Real Feels vs Feed Feels,C,3_8_C,C. A safer me. Less weird. More… algorithm-friendly.,Trying to “be” someone for the feed is like acting in a play where you never leave the stage. That gets exhausting—and lonely.,,,,1
290,3,3_8,8,Who do you feel you have to be on social media?,TRUE,NULL,3,Real Feels vs Feed Feels,OTHER,3_8_OTHER,Your alter ego here:,,,,,1
291,3,3_9,9,How do you feel right before you post something?,FALSE,,2,Scroll. Post. Spiral.,A,3_9_A,A. Kinda hyped—what if it blows up?,"A. When posting feels like a test you hope to pass, it can slowly turn into pressure. It’s okay to want approval—but it’s also okay to rest.",,,,1
292,3,3_9,9,How do you feel right before you post something?,FALSE,NULL,2,Scroll. Post. Spiral.,B,3_9_B,"B. Nervous, but I hit post anyway.",,,,,1
293,3,3_9,9,How do you feel right before you post something?,FALSE,NULL,2,Scroll. Post. Spiral.,C,3_9_C,C. Instant regret. Why’d I even post that?,,,,,1
294,3,3_9,9,How do you feel right before you post something?,FALSE,NULL,2,Scroll. Post. Spiral.,OTHER,3_9_OTHER, Drop your vibe:,,,,,1
295,3,3_10,10,What do you do after you post something?,FALSE,,2,Scroll. Post. Spiral.,A,3_10_A,A. Wait 30 seconds and check who liked it,A. You’re not needy for wanting a response. Everyone refreshes. We just don’t admit it.,,,,1
296,3,3_10,10,What do you do after you post something?,FALSE,NULL,2,Scroll. Post. Spiral.,B,3_10_B,"B. Say I don’t care, then secretly care",,,,,1
297,3,3_10,10,What do you do after you post something?,FALSE,NULL,2,Scroll. Post. Spiral.,C,3_10_C,C. Forget about it and then overthink it a week later,,,,,1
298,3,3_10,10,What do you do after you post something?,FALSE,NULL,2,Scroll. Post. Spiral.,OTHER,3_10_OTHER,Other,,,,,1
299,3,3_11,11,How do you feel when people leave kind comments on your post?,FALSE,,4,"Posts I Regret, Posts I Miss",A,3_11_A,A. Day = made,"A. It’s beautiful to enjoy praise—but if it’s the only thing lifting your mood, that might be a quiet signal worth noticing.",,,,1
300,3,3_11,11,How do you feel when people leave kind comments on your post?,FALSE,NULL,4,"Posts I Regret, Posts I Miss",B,3_11_B,"B. I smile, then scroll",,,,,1
301,3,3_11,11,How do you feel when people leave kind comments on your post?,FALSE,NULL,4,"Posts I Regret, Posts I Miss",C,3_11_C,C. Probably didn’t mean it,,,,,1
302,3,3_11,11,How do you feel when people leave kind comments on your post?,FALSE,NULL,4,"Posts I Regret, Posts I Miss",OTHER,3_11_OTHER,Also this:,,,,,1
303,3,3_12,12,"When a post gets a lot of love, what do you think about next?",FALSE,,2,Scroll. Post. Spiral.,A,3_12_A,A. What should I post next to keep it going?,A. That craving to stay liked isn’t weakness—it’s human.," But the chase can start to eat the joy it’s meant to bring. Make a post that you like—because you think it’s funny, meaningful, or cool—even if it’s not what usually gets likes.",,,1
304,3,3_12,12,"When a post gets a lot of love, what do you think about next?",FALSE,NULL,2,Scroll. Post. Spiral.,B,3_12_B,B. I wonder if I peaked,B. Maybe. But peaks are just fancy plateaus with a view.,Catch your breath—then post something weird just to mess with the algorithm.,,,1
305,3,3_12,12,"When a post gets a lot of love, what do you think about next?",FALSE,NULL,2,Scroll. Post. Spiral.,C,3_12_C,"C. I enjoy it, then move on",,,,,1
306,3,3_12,12,"When a post gets a lot of love, what do you think about next?",FALSE,NULL,2,Scroll. Post. Spiral.,OTHER,3_12_OTHER,Other,,,,,1
307,3,3_13,13,How real are your posts compared to your real life?,FALSE,,2,Scroll. Post. Spiral.,A,3_13_A,A. What you see is what you get.,A. That’s rare—and brave. Sharing authentically isn’t always easy.,"Keep choosing truth, even when it’s quiet. You’re making space for others to be real too.",Misunderstood Online,,1
308,3,3_13,13,How real are your posts compared to your real life?,FALSE,NULL,2,Scroll. Post. Spiral.,B,3_13_B,"B. I post the highs, hide the lows.",B. You’re not alone. Most people do this—it’s a kind of armor.,"If you’re ever ready, try sharing something real (even small). It might bring comfort, not judgment.",Misunderstood Online,,1
309,3,3_13,13,How real are your posts compared to your real life?,FALSE,NULL,2,Scroll. Post. Spiral.,C,3_13_C,C. I keep it vague. Too real is too risky.,"C. That’s valid. Protecting your privacy can be strength, not shame.",Just make sure you know your truth—even if no one else sees it.,Misunderstood Online,,1
310,3,3_13,13,How real are your posts compared to your real life?,FALSE,NULL,2,Scroll. Post. Spiral.,OTHER,3_13_OTHER,Other,,,,,1
311,3,3_14,14,Has social media ever made you feel punished for being real?,FALSE,,3,Real Feels vs Feed Feels,A,3_14_A,Yes—when I shared something not flashy and got ignored,"You shouldn’t have to earn kindness for being yourself. But in online spaces, it often feels like the truth gets punished first.",,,,1
312,3,3_14,14,Has social media ever made you feel punished for being real?,FALSE,NULL,3,Real Feels vs Feed Feels,B,3_14_B,Yes—when I didn’t match a trend or joke,,,,,1
313,3,3_14,14,Has social media ever made you feel punished for being real?,FALSE,NULL,3,Real Feels vs Feed Feels,C,3_14_C,Never. ,,,,,1
314,3,3_14,14,Has social media ever made you feel punished for being real?,FALSE,NULL,3,Real Feels vs Feed Feels,OTHER,3_14_OTHER,Other,,,,,1
315,3,3_15,15,When your friends post photos from something you weren’t invited to…,TRUE,,3,Real Feels vs Feed Feels,A,3_15_A,A. I pretend my Wi-Fi glitched and the post never loaded.,It’s not just missing the event—it’s feeling like you weren’t even supposed to know. That kind of quiet exclusion hurts more than it shows.,,,,1
316,3,3_15,15,When your friends post photos from something you weren’t invited to…,TRUE,NULL,3,Real Feels vs Feed Feels,B,3_15_B,B. Suddenly my hoodie feels lame. So does my face.,,,,,1
317,3,3_15,15,When your friends post photos from something you weren’t invited to…,TRUE,NULL,3,Real Feels vs Feed Feels,C,3_15_C,"C. Oh, they wanted me to see it. Message received.",,,,,1
318,3,3_15,15,When your friends post photos from something you weren’t invited to…,TRUE,NULL,3,Real Feels vs Feed Feels,D,3_15_D,D. Mute. Scroll. Inner monologue: “I’m fine.”,,,,,1
319,3,3_15,15,When your friends post photos from something you weren’t invited to…,TRUE,NULL,3,Real Feels vs Feed Feels,OTHER,3_15_OTHER,Wanna drop how it really hit?,,,,,1
320,3,3_16,16,How do you feel when people respond less to your post than theirs?,TRUE,,3,Real Feels vs Feed Feels,A,3_16_A,A. I delete it. Then delete my emotions.,You’re not being shallow. Attention online feels like value—even when your real worth hasn’t changed at all.,,,,1
321,3,3_16,16,How do you feel when people respond less to your post than theirs?,TRUE,NULL,3,Real Feels vs Feed Feels,B,3_16_B,"B. Not jealous, just... okay yeah, jealous.",,,,,1
322,3,3_16,16,How do you feel when people respond less to your post than theirs?,TRUE,NULL,3,Real Feels vs Feed Feels,C,3_16_C,"C. I act chill, but I’m counting likes like calories.",,,,,1
323,3,3_16,16,How do you feel when people respond less to your post than theirs?,TRUE,NULL,3,Real Feels vs Feed Feels,OTHER,3_16_OTHER,Be real: what actually goes through your head?,,,,,1
324,3,3_17,17,If your post didn’t get any likes... what’s your first thought?,FALSE,,4,"Posts I Regret, Posts I Miss",A,3_17_A,A. No vibe received,A. That silence can feel even heavier when your heart’s the one speaking.,"Even if they don’t understand yet, your voice still matters. It’s part of your real path.",isolated-voice,,1
325,3,3_17,17,If your post didn’t get any likes... what’s your first thought?,FALSE,NULL,4,"Posts I Regret, Posts I Miss",B,3_17_B,B. Delete. Pretend it never happened,B. Regret shows up fast when you feel exposed—but that post was still part of your voice.,You didn’t fail. The room just wasn’t ready.,self-doubt,,1
326,3,3_17,17,If your post didn’t get any likes... what’s your first thought?,FALSE,NULL,4,"Posts I Regret, Posts I Miss",C,3_17_C,C. Do I even exist?,C. Being unseen stings—even when we try to play it cool.,Popularity fades. Character doesn’t.,sensitive,,1
327,3,3_17,17,If your post didn’t get any likes... what’s your first thought?,FALSE,NULL,4,"Posts I Regret, Posts I Miss",D,3_17_D,D. I liked it. That’s enough,D. That’s not ego—that’s self-trust. You can hold pride even when the room’s quiet.,Keep building your voice. Not every post needs applause to mean something.,quiet-confidence,,1
328,3,3_17,17,If your post didn’t get any likes... what’s your first thought?,FALSE,NULL,4,"Posts I Regret, Posts I Miss",E,3_17_E,E. Post → dip,E. That’s a power move—low-key elite detachment.,Just make sure you’re not posting into silence because you’ve stopped believing people care. Sometimes what looks like chill is just self-protection. And you deserve more than hiding behind “whatever.”,,,1
329,3,3_17,17,If your post didn’t get any likes... what’s your first thought?,FALSE,NULL,4,"Posts I Regret, Posts I Miss",OTHER,3_17_OTHER,Something else:,,,,,1
330,3,3_18,18,Do you ever scroll through your own old posts?,FALSE,,4,"Posts I Regret, Posts I Miss",A,3_18_A,A. Yeah—it’s like a time machine to better days,"A. Sometimes we look back because something inside us feels missing now. You’re allowed to pause, not just scroll.",,,,1
331,3,3_18,18,Do you ever scroll through your own old posts?,FALSE,NULL,4,"Posts I Regret, Posts I Miss",B,3_18_B,B. Just to check the glow-up,,,,,1
332,3,3_18,18,Do you ever scroll through your own old posts?,FALSE,NULL,4,"Posts I Regret, Posts I Miss",C,3_18_C,C. Not really,,,,,1
333,3,3_18,18,Do you ever scroll through your own old posts?,FALSE,NULL,4,"Posts I Regret, Posts I Miss",D,3_18_D,"D. Nah, makes me feel worse","D. Sometimes we look back because something inside us feels missing now. You’re allowed to pause, not just scroll.",,,,1
334,3,3_18,18,Do you ever scroll through your own old posts?,FALSE,NULL,4,"Posts I Regret, Posts I Miss",OTHER,3_18_OTHER,Also this:,,,,,1
335,3,3_19,19,When you see people’s happy posts…,FALSE,,5,"Trends, Friends & Emotional Graduation",A,3_19_A,A. Lowkey proud of them—even if I don’t say it,A. That’s emotional strength and self-worth in action.,Keep that light—it’s rare and protective. But it’s okay to admit if it stings sometimes too. Joy for others doesn’t mean ignoring your own needs.,Comparison,,1
336,3,3_19,19,When you see people’s happy posts…,FALSE,NULL,5,"Trends, Friends & Emotional Graduation",B,3_19_B,B. Just their highlight reel. I know the drill,B. Smart. You’re protecting your peace with perspective.,Keep that lens on. But also check in—are there people whose “highlight reels” make you feel worse too often? Curate for your mental health.,Comparison,,1
337,3,3_19,19,When you see people’s happy posts…,FALSE,NULL,5,"Trends, Friends & Emotional Graduation",C,3_19_C,C. Makes me feel like I missed the train,C. That’s a hard feeling to carry alone.,Behind in what? Try naming it. Sometimes just knowing what you actually want (vs what looks good online) is enough to ease the pressure.,Comparison,,1
338,3,3_19,19,When you see people’s happy posts…,FALSE,NULL,5,"Trends, Friends & Emotional Graduation",D,3_19_D,"D. I like it, but yeah… kinda salty",D. You’re not alone—jealousy can sneak in quietly.,Don’t judge the feeling. Use it. Jealousy points to what matters to you. Get curious: What does this post say about your own hopes or values?,Comparison,,1
339,3,3_19,19,When you see people’s happy posts…,FALSE,NULL,5,"Trends, Friends & Emotional Graduation",E,3_19_E,E. Meh. Feels fake sometimes,E. Your radar’s sharp. You’re seeing through the filter parade.,It’s cool to call out the fake—but don’t let it numb you to what’s real. Someone’s quiet post might be the most honest thing on your feed. Keep your eyes open for the ones that actually hit different.,,,1
340,3,3_19,19,When you see people’s happy posts…,FALSE,NULL,5,"Trends, Friends & Emotional Graduation",OTHER,3_19_OTHER,Also this:,,,,,1
341,3,3_20,20,What’s your energy when watching a friend go viral?,FALSE,,5,"Trends, Friends & Emotional Graduation",A,3_20_A,A. Hype mode: activated. (I swear I'm not jealous),,,,,1
342,3,3_20,20,What’s your energy when watching a friend go viral?,FALSE,NULL,5,"Trends, Friends & Emotional Graduation",B,3_20_B,B. Gotta respect the hustle—even if it’s cringe,,,,,1
343,3,3_20,20,What’s your energy when watching a friend go viral?,FALSE,NULL,5,"Trends, Friends & Emotional Graduation",C,3_20_C,C. Not gonna lie… wish it was me,C. Jealousy and loyalty can live in the same scroll. You’re allowed both.,,,,1
344,3,3_20,20,What’s your energy when watching a friend go viral?,FALSE,NULL,5,"Trends, Friends & Emotional Graduation",D,3_20_D,D. Saving receipts for future roast battles,,,,,1
345,3,3_20,20,What’s your energy when watching a friend go viral?,FALSE,NULL,5,"Trends, Friends & Emotional Graduation",OTHER,3_20_OTHER,Something else:,,,,,1
346,3,3_21,21,What’s your birthday vibe online?,FALSE,,6,Birthday Posts: Joy or Judgment?,A,3_21_A,"A. I post, then spiral: “12 comments? That’s it??”","A. A birthday post isn’t a popularity test—but yeah, the silence is LOUD.",,,,1
347,3,3_21,21,What’s your birthday vibe online?,FALSE,NULL,6,Birthday Posts: Joy or Judgment?,B,3_21_B,"B. No pics, no proof. Did it even happen?",B. Congrats on surviving another year… even without balloons and fairy lights.,,,,1
348,3,3_21,21,What’s your birthday vibe online?,FALSE,NULL,6,Birthday Posts: Joy or Judgment?,C,3_21_C,C. I spend the whole day replying “thanks 😊” instead of living it,C. “Happy birthday!” → “Thanks!” x97. You’re not just having a birthday—you’re running the reply desk.,,,,1
349,3,3_21,21,What’s your birthday vibe online?,FALSE,NULL,6,Birthday Posts: Joy or Judgment?,D,3_21_D,D. I vanish. Too many birthday vibes = emotional hives,D. Ghosting your own birthday? Iconic.,,,,1
350,3,3_21,21,What’s your birthday vibe online?,FALSE,NULL,6,Birthday Posts: Joy or Judgment?,E,3_21_E,E. I go ghost mode. No post = no letdown. Pro gamer move.,"E. Low expectations = less heartbreak. But you still deserve cake, okay?",,,,1
351,3,3_21,21,What’s your birthday vibe online?,FALSE,NULL,6,Birthday Posts: Joy or Judgment?,OTHER,3_21_OTHER,Also this:,,,,,1
352,3,3_22,22,How do you feel when your birthday gets posted online by the platform (or others)?,FALSE,,6,Birthday Posts: Joy or Judgment?,A,3_22_A,A. Lowkey panic—what if no one says anything?,,,,,1
353,3,3_22,22,How do you feel when your birthday gets posted online by the platform (or others)?,FALSE,NULL,6,Birthday Posts: Joy or Judgment?,B,3_22_B,B. I hide the date—too much pressure,,,,,1
354,3,3_22,22,How do you feel when your birthday gets posted online by the platform (or others)?,FALSE,NULL,6,Birthday Posts: Joy or Judgment?,C,3_22_C,"C. I like the attention, not gonna lie",,,,,1
355,3,3_22,22,How do you feel when your birthday gets posted online by the platform (or others)?,FALSE,NULL,6,Birthday Posts: Joy or Judgment?,D,3_22_D,D. I forget it’s even posted unless someone tags me,,,,,1
356,3,3_22,22,How do you feel when your birthday gets posted online by the platform (or others)?,FALSE,NULL,6,Birthday Posts: Joy or Judgment?,OTHER,3_22_OTHER,Also this:,,,,,1
357,3,3_23,23,"When people post birthday edits on TikTok, do you ever feel weird about your own?",FALSE,,6,Birthday Posts: Joy or Judgment?,A,3_23_A,A. I love them but kinda jealous,,,,,1
358,3,3_23,23,"When people post birthday edits on TikTok, do you ever feel weird about your own?",FALSE,NULL,6,Birthday Posts: Joy or Judgment?,B,3_23_B,B. Makes me wish I filmed more,,,,,1
359,3,3_23,23,"When people post birthday edits on TikTok, do you ever feel weird about your own?",FALSE,NULL,6,Birthday Posts: Joy or Judgment?,C,3_23_C,"C. It’s cool for them, not for me",,,,,1
360,3,3_23,23,"When people post birthday edits on TikTok, do you ever feel weird about your own?",FALSE,NULL,6,Birthday Posts: Joy or Judgment?,D,3_23_D,"D. I pretend I don’t care but… yeah, I care",,,,,1
361,3,3_23,23,"When people post birthday edits on TikTok, do you ever feel weird about your own?",FALSE,NULL,6,Birthday Posts: Joy or Judgment?,OTHER,3_23_OTHER,Add your vibe:,,,,,1
362,3,3_24,24,"How do you know you’ve emotionally graduated from a trend, with honors?",FALSE,,5,"Trends, Friends & Emotional Graduation",A,3_24_A,A. When you scroll past it like it’s your ex in the hallway,,,,,1
363,3,3_24,24,"How do you know you’ve emotionally graduated from a trend, with honors?",FALSE,NULL,5,"Trends, Friends & Emotional Graduation",B,3_24_B,B. When it shows up and your soul sighs,,,,,1
364,3,3_24,24,"How do you know you’ve emotionally graduated from a trend, with honors?",FALSE,NULL,5,"Trends, Friends & Emotional Graduation",C,3_24_C,C. When you know the punchline before the video loads,,,,,1
365,3,3_24,24,"How do you know you’ve emotionally graduated from a trend, with honors?",FALSE,NULL,5,"Trends, Friends & Emotional Graduation",OTHER,3_24_OTHER,Something else that screams “I’m done”,,,,,1
366,3,3_25,25,What’s your relationship with deleting posts?,FALSE,,4,"Posts I Regret, Posts I Miss",A,3_25_A,A. Under 10 likes? Gone in 10 mins,"A. Deleting doesn’t mean regret. It might just mean, “That was a version of me. I’ve moved on.”",,,,1
367,3,3_25,25,What’s your relationship with deleting posts?,FALSE,NULL,4,"Posts I Regret, Posts I Miss",B,3_25_B,B. Delete spree—no one’s safe,"B. Deleting doesn’t always mean regret. Sometimes it’s just, “That version of me expired.”",,,,1
368,3,3_25,25,What’s your relationship with deleting posts?,FALSE,NULL,4,"Posts I Regret, Posts I Miss",C,3_25_C,C. I keep the mess. It’s part of the vibe,,,,,1
369,3,3_25,25,What’s your relationship with deleting posts?,FALSE,NULL,4,"Posts I Regret, Posts I Miss",D,3_25_D,D. I post twice a year. Each one’s sacred,,,,,1
